play_id,game_id,old_game_id,home_team,away_team,season_type,week_x,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,td_player_name,td_player_id,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,vegas_wpa,vegas_home_wpa,home_wp_post,away_wp_post,vegas_wp,vegas_home_wp,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,passing_yards,receiver_player_id,receiver_player_name,receiving_yards,rusher_player_id,rusher_player_name,rushing_yards,lateral_receiver_player_id,lateral_receiver_player_name,lateral_receiving_yards,lateral_rusher_player_id,lateral_rusher_player_name,lateral_rushing_yards,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,tackle_with_assist,tackle_with_assist_1_player_id,tackle_with_assist_1_player_name,tackle_with_assist_1_team,tackle_with_assist_2_player_id,tackle_with_assist_2_player_name,tackle_with_assist_2_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,sack_player_id,sack_player_name,half_sack_1_player_id,half_sack_1_player_name,half_sack_2_player_id,half_sack_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,safety_player_name,safety_player_id,season_x,cp,cpoe,series,series_success,series_result,order_sequence,start_time,time_of_day,stadium,weather,nfl_api_id,play_clock,play_deleted,play_type_nfl,special_teams_play,st_play_type,end_clock_time,end_yard_line,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_game_clock_start,drive_game_clock_end,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended,away_score,home_score,location,result,total,spread_line,total_line,div_game,roof,surface,temp,wind,home_coach,away_coach,stadium_id,game_stadium,aborted_play,success,passer,passer_jersey_number,rusher,rusher_jersey_number,receiver,receiver_jersey_number,pass,rush,first_down,special,play,passer_id,rusher_id,receiver_id,name,jersey_number,id,fantasy_player_name,fantasy_player_id,fantasy,fantasy_id,out_of_bounds,home_opening_kickoff,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass,pass_oe,date_x,injured_player,season_y,game_type,team,week_y,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,date_y
4082,2010_05_GB_WAS,2010101003,WAS,GB,REG,5,WAS,home,GB,WAS,57.0,2010-10-10,1.0,1.0,1.0,Half2,0,26.0,0,4,1.0,0,00:01,WAS 43,10,0.0,(:01) (Shotgun) 5-D.McNabb pass deep right intended for 13-A.Armstrong INTERCEPTED by 38-T.Williams at GB 3. 38-T.Williams to WAS 33 for 64 yards (71-T.Williams). WAS-71-T.Williams was injured during the play. His return is Questionable. Left knee,pass,0.0,1,0,1.0,0,0,0,deep,right,54.0,,,,,,,,1,0,0.0,,,,,1.0,0.0,13,13,13.0,13.0,0.0,13.0,13.0,0.0,0.962897300720215,0.0009107693913392,0.0006117859156802,0.0036938772536814,0.0262666866183281,0.0002126061590388,0.00540701020509,0.0,0.0,0.0872613228275441,-0.0872613228275441,-2.4193010579038,2.4193010579038,-10.2095589678502,10.2095589678502,0.934489171371069,-0.934489171371069,-0.0872613228275441,0.0,0.0,0.0,-0.161517199303489,0.161517199303489,5.18719229300041,-5.18719229300041,20.1261159291898,-20.1261159291898,-17.9627334520368,17.9627334520368,0.648124814033508,0.351875185966492,0.648124814033508,0.351875185966492,-0.174222838599235,-0.188015174586326,-0.188015174586326,0.473901975434274,0.526098024565727,0.661917150020599,0.661917150020599,-0.383973732590675,0.383973732590675,-0.227551765792173,0.227551765792173,-0.648124814033508,0.473901975434274,0.0,0.0,0.175976757373559,-0.175976757373559,0.0948220193386078,-0.0948220193386078,0.231430236663568,-0.231430236663568,-0.458489623386413,0.458489623386413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0011022,D.McNabb,,00-0026465,A.Armstrong,,,,,,,,,,,,,00-0024061,T.Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,,00-0027857,,T.Williams,,,,,,,,,,,,,,0.0,,,,,,,00-0024061,T.Williams,,,,,,,,,,,,,,,,,,,,,,,GB,64.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2010,0.263642460107803,-26.3642460107803,58,0,Turnover,4082,"10/10/10, 13:02:55",2010-10-10T20:11:37Z,Commanders Field,"Sunny Temp: 72° F, Humidity: 46%, Wind: Calm mph",10012010-1010-03c9-144a-ddffa43694d4,0,0,INTERCEPTION,0,,,,26,Turnover,2010-10-10T20:11:37Z,1.0,0:01,0.0,0.0,0.0,4.0,4.0,0.0,MISSED_FG,INTERCEPTION,00:01,00:00,WAS 43,WAS 43,4082.0,4082.0,13,16,Home,3,29,-2.5,45.5,0,outdoors,grass,72.0,0.0,Mike Shanahan,Mike McCarthy,WAS00,FedExField,0,0.0,D.McNabb,5.0,,,A.Armstrong,13.0,1,0,0.0,0,1,00-0011022,,00-0026465,D.McNabb,5.0,00-0011022,A.Armstrong,00-0026465,A.Armstrong,00-0026465,0,0,-0.0872613228275441,5.37168618943435,1.93037592690962,3.0,1.0,1.0,0.87589818239212,12.410181760788,2010-10-10,T.Williams,2010,REG,WAS,5,00-0027857,T,Trent Williams,Trent,Williams,Toe,,Questionable,Toe,,Limited Participation in Practice,2010-10-08T11:53:24Z,2010-10-08 11:53:24
4080,2010_11_WAS_TEN,2010112108,TEN,WAS,REG,11,TEN,home,WAS,TEN,67.0,2010-11-21,893.0,893.0,893.0,Overtime,0,21.0,0,5,1.0,0,14:53,TEN 33,10,15.0,(14:53) 28-C.Johnson right tackle to TEN 48 for 15 yards (37-R.Doughty). WAS-64-K.Golston was injured during the play. His return is Questionable.,run,15.0,0,0,0.0,0,0,0,,,,,right,tackle,,,,,2,2,0.0,,,,,2.0,2.0,16,16,16.0,16.0,0.0,16.0,16.0,0.0,0.0749478489160538,0.139885917305946,0.0015034375246614,0.18067966401577,0.252446681261063,0.0057703242637217,0.344766110181808,0.0,0.0,1.49482118850574,1.0359836674761,-0.368162132101133,0.368162132101133,6.13619764550822,-6.13619764550822,-10.7079647939066,10.7079647939066,,,0.0,0.0,-0.540413374044413,0.540413374044413,-14.3045092910955,14.3045092910955,1.5995268809279,-1.5995268809279,-13.6604733870175,13.6604733870175,0.602983115706593,0.397016884293407,0.602983115706593,0.397016884293407,0.106565761845559,0.106565761845559,0.106565761845559,0.709548877552152,0.290451122447848,0.602983115706593,0.602983115706593,0.545332628767937,-0.545332628767937,-0.653472695194981,0.653472695194981,,,0.0,0.0,-0.338860083066723,0.338860083066723,-0.610555693507195,0.610555693507195,-0.294847596132061,0.294847596132061,-0.427139148116112,0.427139148116112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0026164,C.Johnson,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,,00-0024387,,R.Doughty,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2010,,,61,1,First down,4080,"11/21/10, 13:03:56",2010-11-21T21:07:44Z,Nissan Stadium,"Sunny Temp: 66° F, Humidity: 53%, Wind: SW 12 mph",10012010-1121-08a1-7832-48c1464dc18c,0,0,RUSH,0,,,,21,Punt,2010-11-21T21:06:59Z,4.0,1:34,1.0,0.0,0.0,5.0,5.0,0.0,KICKOFF,PUNT,15:00,13:26,TEN 33,TEN 48,4058.0,4170.0,19,16,Home,-3,35,7.0,44.0,0,outdoors,grass,66.0,12.0,Jeff Fisher,Mike Shanahan,NAS00,LP Field,0,1.0,,,C.Johnson,28.0,,,0,1,1.0,0,1,,00-0026164,,C.Johnson,28.0,00-0026164,C.Johnson,00-0026164,C.Johnson,00-0026164,0,0,1.0359836674761,,,,,,0.506736874580383,-50.6736874580383,2010-11-21,K.Golston,2010,REG,WAS,11,00-0024410,DE,Kedric Golston,Kedric,Golston,Elbow,,Questionable,Elbow,,Limited Participation in Practice,2010-11-19T11:23:20Z,2010-11-19 11:23:20
3994,2010_16_DET_MIA,2010122607,MIA,DET,REG,16,MIA,home,DET,DET,30.0,2010-12-26,131.0,131.0,131.0,Half2,0,24.0,0,4,,0,02:11,DET 30,0,64.0,"3-D.Rayner kicks 62 yards from DET 30 to MIA 8. 38-P.Cobbs to MIA 16 for 8 yards (38-P.Miller). DET-52-V.Ciurciu was injured during the play. PENALTY on MIA-53-A.Spitler, Illegal Block Above the Waist, 8 yards, enforced at MIA 16.",kickoff,0.0,0,0,0.0,0,0,0,,,,,,,,62.0,,,1,1,0.0,,,,,1.0,1.0,27,34,27.0,34.0,-7.0,27.0,34.0,-7.0,0.63833886384964,0.0552566647529602,0.0014039725065231,0.0580207593739033,0.10639289021492,0.0021060190629214,0.138480797410011,0.0,0.0,0.718033035751432,-0.45911943144165,-10.307661489064,10.307661489064,5.27100886955113,-5.27100886955113,-8.45336173337527,8.45336173337527,,,0.0,0.0,-1.35015803447459,1.35015803447459,0.613961475406541,-0.613961475406541,-0.96186988503905,0.96186988503905,-7.87129196484201,7.87129196484201,0.122274160385132,0.877725839614868,0.122274160385132,0.877725839614868,-0.0305874571204186,-0.0215935036540031,-0.0215935036540031,0.0916867032647133,0.908313296735287,0.125874027609825,0.125874027609825,0.207998718976462,-0.207998718976462,-0.355348957146274,0.355348957146274,,,0.0,0.0,0.0942820304510683,-0.0942820304510683,0.0010815162667189,-0.0010815162667189,0.145976483213672,-0.145976483213672,-0.548357528401251,0.548357528401251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,P.Cobbs,00-0024172,,,,,D.Rayner,00-0023635,,,,,,,,,,,,,,,,,,,DET,,00-0027562,,P.Miller,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,8.0,MIA,00-0027843,A.Spitler,8.0,0,,Illegal Block Above the Waist,0.0,0.0,0.0,0.0,,,2010,,,55,1,First down,3994,"12/26/10, 13:03:04",2010-12-26T20:57:51Z,Hard Rock Stadium,"Sunny Temp: 69° F, Humidity: 47%, Wind: WNW 22 mph",10012010-1226-073a-28eb-30baa4fc2f45,0,0,KICK_OFF,1,,,,24,End of half,2010-12-26T20:57:51Z,10.0,2:11,4.0,0.0,0.0,4.0,4.0,4.0,KICKOFF,END_GAME,02:11,00:00,MIA 8,DET 28,3994.0,4382.0,34,27,Home,-7,61,3.5,41.0,0,outdoors,grass,69.0,22.0,Tony Sparano,Jim Schwartz,MIA00,Sun Life Stadium,0,0.0,,,,,,,0,0,0.0,1,0,,,,,,,,,,,0,0,-0.45911943144165,,,,,,,,2010-12-26,V.Ciurciu,2010,REG,DET,16,00-0021493,LB,Vinny Ciurciu,Vinny,Ciurciu,Concussion,,Probable,Concussion,,Full Participation in Practice,2010-12-24T12:49:24Z,2010-12-24 12:49:24
3973,2010_06_BAL_NE,2010101702,NE,BAL,REG,6,BAL,away,NE,BAL,76.0,2010-10-17,59.0,59.0,59.0,Half2,0,20.0,0,4,4.0,0,00:59,BAL 24,6,4.0,"(:59) 4-S.Koch punts 51 yards to NE 25, Center-46-M.Cox. 83-W.Welker to NE 47 for 22 yards (11-M.Smith). BAL-50-E.Jones was injured during the play.",punt,0.0,0,0,0.0,0,0,0,,,,,,,,51.0,,,2,2,0.0,,,,,2.0,2.0,20,20,20.0,20.0,0.0,20.0,20.0,0.0,0.754593849182129,0.121557265520096,0.0020831038709729,0.0461892113089562,0.0423458777368069,0.0005369962309487,0.0326936542987824,0.0,0.0,-0.335195277701132,-1.05870097549632,-1.81799024913926,1.81799024913926,9.21631476914631,-9.21631476914631,-12.1397661100798,12.1397661100798,,,0.0,0.0,-3.86393488827162,3.86393488827162,-0.456980195292887,0.456980195292887,4.60128738271305,-4.60128738271305,-17.8993984308634,17.8993984308634,0.449355989694595,0.550644010305405,0.550644010305405,0.449355989694595,-0.135822504758835,-0.204391658306122,0.204391658306122,0.68646651506424,0.313533484935761,0.471765577793121,0.528234422206879,0.213875072266341,-0.213875072266341,-0.269264770753045,0.269264770753045,,,0.0,0.0,-0.297032862687173,0.297032862687173,0.214378522413178,-0.214378522413178,-0.300098389172616,0.300098389172616,-0.0123982264824671,0.0123982264824671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,00-0022427,W.Welker,,,,,,,00-0024417,S.Koch,,,,,,,,,,,,,,,,,,,,,BAL,,00-0026246,,M.Smith,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,22.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2010,,,56,0,Punt,3973,"10/17/10, 13:02:41",2010-10-17T19:58:23Z,Gillette Stadium,"Sunny Temp: 57° F, Wind: WNW 14 mph",10012010-1017-02d3-d0cd-8b20d88ab4a2,0,0,PUNT,1,,,,20,Punt,2010-10-17T19:55:32Z,3.0,1:06,0.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,PUNT,01:51,00:45,BAL 20,BAL 24,3890.0,3973.0,20,23,Home,3,43,3.0,44.5,0,outdoors,fieldturf,57.0,14.0,Bill Belichick,John Harbaugh,BOS00,Gillette Stadium,0,0.0,,,,,,,0,0,0.0,1,0,,,,,,,,,,,0,0,-1.05870097549632,,,,,,,,2010-10-17,E.Jones,2010,REG,BAL,6,00-0024714,TE,Edgar Jones,Edgar,Jones,Thigh,,Probable,Thigh,,Limited Participation in Practice,2010-10-15T11:56:08Z,2010-10-15 11:56:08
3873,2010_10_NE_PIT,2010111411,PIT,NE,REG,10,PIT,home,NE,NE,23.0,2010-11-14,437.0,437.0,437.0,Half2,0,20.0,0,4,1.0,0,07:17,NE 23,10,53.0,"(7:17) (No Huddle, Shotgun) 7-B.Roethlisberger pass short left to 88-E.Sanders to NE 15 for 8 yards (25-P.Chung). NE-25-P.Chung was injured during the play. Penalty on NE-95-T.Banta-Cain, Defensive Offside, declined.",pass,8.0,1,1,1.0,0,0,0,short,left,3.0,5.0,,,,,,,3,3,0.0,,,,,3.0,3.0,10,29,10.0,29.0,-19.0,10.0,29.0,-19.0,0.058870442211628,0.0228591021150351,0.0004678571713157,0.0359078794717789,0.378994166851044,0.0015626912936568,0.501337826251984,0.0,0.0,4.32860448991414,0.536655919218902,-18.2582697167469,18.2582697167469,-0.415483636257704,0.415483636257704,-26.6605181304103,26.6605181304103,-0.217333666107152,0.753989585326053,-0.217333666107152,0.753989585326053,-5.29881227918668,5.29881227918668,-6.67632383084361,6.67632383084361,9.4262253533816,-9.4262253533816,-30.1066448191039,30.1066448191039,0.0089419642463326,0.991058035753667,0.0089419642463326,0.991058035753667,0.0006266990676522,0.0017184587195515,0.0017184587195515,0.0095686633139848,0.990431336686015,0.0082429945468902,0.0082429945468902,-0.0571921374595792,0.0571921374595792,-0.674505243751412,0.674505243751412,0.0,0.0006266990676522,0.0,0.0006266990676522,-0.0316046936800657,0.0316046936800657,-0.320405925888765,0.320405925888765,-0.268155963568944,0.268155963568944,-0.28771109784193,0.28771109784193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0022924,B.Roethlisberger,8.0,00-0027685,E.Sanders,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,,00-0027010,,P.Chung,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2010,0.742526769638062,25.7473230361939,58,1,Touchdown,3873,"11/14/10, 20:42:09",2010-11-15T04:26:50Z,Acrisure Stadium,"Cloudy Temp: 49° F, Humidity: 86%, Wind: From SW 8 mph",10012010-1114-1124-465a-6bf121fde33b,0,0,PASS,0,,,,20,Touchdown,2010-11-15T04:23:49Z,5.0,1:48,3.0,1.0,1.0,4.0,4.0,0.0,KICKOFF,TOUCHDOWN,08:32,06:44,PIT 47,NE 15,3767.0,3931.0,39,26,Home,-13,65,4.5,44.5,0,outdoors,grass,49.0,8.0,Mike Tomlin,Bill Belichick,PIT00,Heinz Field,0,1.0,B.Roethlisberger,7.0,,,E.Sanders,88.0,1,0,0.0,0,1,00-0022924,,00-0027685,B.Roethlisberger,7.0,00-0022924,E.Sanders,00-0027685,E.Sanders,00-0027685,0,1,0.536655919218902,0.540379779040419,4.39662044774741,3.0,0.670664617617149,0.232003422279377,0.895030200481415,10.4969799518585,2010-11-14,P.Chung,2010,REG,NE,10,00-0027010,S,Patrick Chung,Patrick,Chung,Knee,,Questionable,Knee,,Limited Participation in Practice,2010-11-12T12:52:32Z,2010-11-12 12:52:32
3860,2010_16_WAS_JAX,2010122608,JAX,WAS,REG,16,JAX,home,WAS,WAS,40.0,2010-12-26,205.0,205.0,205.0,Half2,0,25.0,0,4,2.0,0,03:25,WAS 40,8,42.0,(3:25) 9-D.Garrard pass deep left to 83-J.Hill to WAS 20 for 20 yards (31-P.Buchanon). WAS-76-A.Bryant was injured during the play. His return is Questionable.,pass,20.0,0,0,1.0,0,0,0,deep,left,20.0,0.0,,,,,,,3,3,0.0,,,,,3.0,3.0,10,17,10.0,17.0,-7.0,10.0,17.0,-7.0,0.297176629304886,0.0522415898740292,0.000310839357553,0.0686819329857826,0.256273537874222,0.0042907656170427,0.321024745702744,0.0,0.0,2.38645538553828,1.77386735531036,-5.52650012885419,5.52650012885419,-6.86685548193054,6.86685548193054,7.51823182954025,-7.51823182954025,1.77386735531036,0.0,1.77386735531036,0.0,1.39489380256133,-1.39489380256133,10.7394220585707,-10.7394220585707,2.23475364051852,-2.23475364051852,10.8932939473837,-10.8932939473837,0.216020092368126,0.783979907631874,0.216020092368126,0.783979907631874,0.103511705994606,0.101189091801643,0.101189091801643,0.319531798362732,0.680468201637268,0.249942377209663,0.249942377209663,-0.33241512903392,0.33241512903392,0.117391592268576,-0.117391592268576,0.103511705994606,0.0,0.103511705994606,0.0,0.0864711682059916,-0.0864711682059916,0.171341427165841,-0.171341427165841,0.0864711682059916,-0.0864711682059916,0.256996818382119,-0.256996818382119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0021231,D.Garrard,20.0,00-0025463,J.Hill,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,,00-0021151,,P.Buchanon,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2010,0.442767888307571,55.7232111692429,47,1,First down,3860,"12/26/10, 13:03:43",2010-12-26T20:56:13Z,EverBank Stadium,"Temp: 38° F, Humidity: 64%, Wind: NW 18 Gusting to 29 mph",10012010-1226-0883-f450-210107857ce1,0,0,PASS,0,,,,25,Touchdown,2010-12-26T20:55:37Z,4.0,1:16,2.0,0.0,1.0,4.0,4.0,0.0,PUNT,TOUCHDOWN,04:00,02:44,WAS 42,WAS 20,3839.0,3931.0,20,17,Home,-3,37,7.0,45.5,0,outdoors,grass,38.0,18.0,Jack Del Rio,Mike Shanahan,JAX00,EverBank Field,0,1.0,D.Garrard,9.0,,,J.Hill,83.0,1,0,1.0,0,1,00-0021231,,00-0025463,D.Garrard,9.0,00-0021231,J.Hill,00-0025463,J.Hill,00-0025463,0,0,1.77386735531036,0.615801740991349,4.88187739695422,2.0,1.0,1.0,0.86446487903595,13.553512096405,2010-12-26,A.Bryant,2010,REG,WAS,16,00-0023611,DT,Anthony Bryant,Anthony,Bryant,,,,Back,,Limited Participation in Practice,2010-12-22T12:19:07Z,2010-12-22 12:19:07
